# Warnings for DOWNWELLING_PAR
# Project : European_BGC_Fleet
# Update date : 20230713022802

PARAM,WMO,Country,prof_QC=F_once,prof_QC_not_filled_once,No_DMQC_older_1yr,grey_listed 
DOWNWELLING_PAR,6901582,FRA,X,,,
DOWNWELLING_PAR,6901583,FRA,X,,,
DOWNWELLING_PAR,6901584,FRA,X,X,,
DOWNWELLING_PAR,6901585,FRA,,,X,
DOWNWELLING_PAR,6901600,FRA,,,X,
DOWNWELLING_PAR,6901605,FRA,,,X,
DOWNWELLING_PAR,6901646,FRA,X,,,
DOWNWELLING_PAR,6901647,FRA,X,,,
DOWNWELLING_PAR,6901648,FRA,,X,X,
DOWNWELLING_PAR,6901649,FRA,,,X,
DOWNWELLING_PAR,6901650,FRA,X,,,
DOWNWELLING_PAR,6901651,FRA,,,X,
DOWNWELLING_PAR,6901653,FRA,X,X,,
DOWNWELLING_PAR,6901654,FRA,X,X,,
DOWNWELLING_PAR,6901655,FRA,,,X,
DOWNWELLING_PAR,6901656,FRA,,,X,
DOWNWELLING_PAR,6901657,FRA,,X,X,
DOWNWELLING_PAR,6901658,FRA,X,,,
DOWNWELLING_PAR,6901659,FRA,,,X,
DOWNWELLING_PAR,6901687,FRA,X,X,,
DOWNWELLING_PAR,6901688,FRA,,X,X,X
DOWNWELLING_PAR,6901764,FRA,X,X,,
DOWNWELLING_PAR,6901765,FRA,X,,,
DOWNWELLING_PAR,6901767,FRA,X,,,
DOWNWELLING_PAR,6901768,FRA,X,,,
DOWNWELLING_PAR,6901769,FRA,X,X,,
DOWNWELLING_PAR,6901770,FRA,X,X,,
DOWNWELLING_PAR,6901771,FRA,X,X,,
DOWNWELLING_PAR,6901772,FRA,X,X,X,
DOWNWELLING_PAR,6901773,FRA,X,X,,
DOWNWELLING_PAR,6901774,FRA,,X,X,
DOWNWELLING_PAR,6901775,FRA,X,,X,
DOWNWELLING_PAR,6901776,FRA,X,X,X,
DOWNWELLING_PAR,6901860,ITA,X,,X,
DOWNWELLING_PAR,6901861,ITA,,X,X,
DOWNWELLING_PAR,6901862,ITA,X,X,,
DOWNWELLING_PAR,6901864,ITA,X,,,
DOWNWELLING_PAR,6901865,ITA,,,X,
DOWNWELLING_PAR,6901866,ITA,X,,,
DOWNWELLING_PAR,6902546,EUR,,,X,
DOWNWELLING_PAR,6902668,FRA,X,,,
DOWNWELLING_PAR,6902670,FRA,,X,,
DOWNWELLING_PAR,6902700,FRA,,X,X,
DOWNWELLING_PAR,6902701,FRA,X,X,,
DOWNWELLING_PAR,6902732,FRA,X,X,,
DOWNWELLING_PAR,6902733,FRA,,,X,
DOWNWELLING_PAR,6902734,FRA,X,,,
DOWNWELLING_PAR,6902737,FRA,X,,,
