# Warnings for DOXY
# Project : European_BGC_Fleet
# Update date : 20230713022802

PARAM,WMO,Country,prof_QC=F_once,prof_QC_not_filled_once,No_DMQC_older_1yr,grey_listed 
DOXY,6902550,NOR,,,X,
DOXY,6902666,FRA,X,,,
DOXY,6902667,FRA,X,,,
DOXY,6902668,FRA,X,,,
DOXY,6902669,FRA,X,,,
DOXY,6902670,FRA,X,,,
DOXY,6902671,FRA,X,,,
DOXY,6902680,FRA,X,,X,
DOXY,6902687,FRA,X,,,
DOXY,6902700,FRA,X,X,,
DOXY,6902701,FRA,X,X,,
DOXY,6902733,FRA,X,X,,
DOXY,6902735,FRA,X,,,
DOXY,6902736,FRA,X,,,
DOXY,6902738,FRA,X,,,
DOXY,6902739,FRA,X,,,
DOXY,6902742,FRA,X,,,
DOXY,6902743,FRA,X,,,
DOXY,6902798,FRA,X,,X,X
DOXY,6902799,FRA,X,,X,X
DOXY,6902801,FRA,X,,X,X
DOXY,6902804,FRA,X,,,
DOXY,6902805,FRA,,X,,
DOXY,6902811,FRA,X,,,
DOXY,6902813,FRA,X,,X,
DOXY,6902814,FRA,X,,X,
DOXY,6902816,FRA,X,,,
DOXY,6902818,FRA,X,,,
DOXY,6902820,FRA,X,,,
DOXY,6902828,FRA,X,,,
DOXY,6902829,FRA,X,,,
DOXY,6902868,FRA,,X,,
DOXY,6902870,FRA,,,X,
DOXY,6902872,FRA,,,X,
DOXY,6902873,FRA,,,X,
DOXY,6902874,FRA,,,X,
DOXY,6902875,FRA,,,X,
DOXY,6902876,FRA,,,X,
DOXY,6902878,FRA,X,,X,
DOXY,6902879,EUR,X,,,X
DOXY,6902880,FRA,X,,,
DOXY,6902881,FRA,X,,,X
DOXY,6902882,FRA,X,,,
DOXY,6902883,FRA,X,,,
DOXY,6902884,FRA,X,,X,
DOXY,6902886,FRA,X,,X,
DOXY,6902888,FRA,,,X,
DOXY,6902889,FRA,X,,X,
DOXY,6902890,FRA,X,,X,
DOXY,6902892,FRA,,,X,
DOXY,6902893,FRA,X,,X,
DOXY,6902894,FRA,,,X,
DOXY,6902895,FRA,,,X,
DOXY,6902896,FRA,X,X,,
DOXY,6902901,FRA,X,,,
DOXY,6902903,FRA,X,X,,
DOXY,6902904,FRA,X,X,X,X
DOXY,6902905,FRA,X,,X,X
DOXY,6902906,FRA,,,X,
DOXY,6902907,FRA,,,X,
DOXY,6902908,FRA,,,X,
DOXY,6902909,FRA,,,X,
DOXY,6902931,FRA,X,,X,
DOXY,6902933,FRA,X,,X,
DOXY,6902934,FRA,,,X,
DOXY,6902935,FRA,,,X,
DOXY,6902936,FRA,,,X,
DOXY,6902937,FRA,,,X,
DOXY,6902953,FRA,,,X,
DOXY,6902954,FRA,,X,,
DOXY,6902957,FRA,,,X,X
DOXY,6902958,FRA,,X,X,
DOXY,6902959,FRA,X,,,
DOXY,6902960,FRA,X,,X,
DOXY,6902961,FRA,,,X,
DOXY,6902962,FRA,,,X,
DOXY,6902963,FRA,,,X,
DOXY,6902964,FRA,,,X,
DOXY,6902965,FRA,,,X,
DOXY,6902966,FRA,,,X,
DOXY,6902969,EUR,,,X,
DOXY,6902970,FRA,,,X,
DOXY,6902971,FRA,X,,X,
DOXY,6902972,FRA,,,X,
DOXY,6902973,FRA,X,,X,
DOXY,6902974,FRA,,,X,
DOXY,6902975,FRA,,,X,
DOXY,6902976,FRA,,,X,
DOXY,6902977,FRA,,,X,
DOXY,6902978,FRA,,,X,
DOXY,6902979,FRA,,,X,
DOXY,6902980,FRA,X,,X,
DOXY,6902981,FRA,,,X,
DOXY,6902982,FRA,,,X,
DOXY,6902983,FRA,,,X,
DOXY,6902984,FRA,,,X,
DOXY,6903024,FRA,,,X,
DOXY,6903025,FRA,,,X,
DOXY,6903026,FRA,X,,,
DOXY,6903028,FRA,,,X,
DOXY,6903029,FRA,X,,X,
DOXY,6903030,FRA,,,X,
DOXY,6903032,FRA,,,X,
DOXY,6903033,FRA,X,,,
DOXY,6903034,FRA,X,,X,
DOXY,6903035,FRA,,,X,
DOXY,6903036,FRA,X,,X,
DOXY,6903038,FRA,,,X,
DOXY,6903039,FRA,,,X,
DOXY,6903040,FRA,,,X,
DOXY,6903041,FRA,X,,X,
DOXY,6903042,FRA,,,X,
DOXY,6903065,FRA,X,,X,
DOXY,6903066,FRA,X,,X,
DOXY,6903067,FRA,,,X,
DOXY,6903069,FRA,,,X,
DOXY,6903070,FRA,,,X,
DOXY,6903071,FRA,,,X,
DOXY,6903072,FRA,,,X,
DOXY,6903080,FRA,,,X,
DOXY,6903081,FRA,,,X,
DOXY,6903082,FRA,X,,X,
DOXY,6903083,FRA,X,,X,
DOXY,6903085,FRA,,,X,
DOXY,6903086,FRA,,,X,
DOXY,6903091,FRA,,,X,
DOXY,6903093,FRA,X,,X,
DOXY,6903094,FRA,,,X,
DOXY,6903095,FRA,,,X,
DOXY,6903096,FRA,,,X,
DOXY,6903124,EUR,,,X,
DOXY,6903125,FRA,X,X,X,
DOXY,6903126,FRA,X,,X,X
DOXY,6903127,FRA,,,X,
DOXY,6903130,FRA,X,,X,
DOXY,6903152,GRC,X,X,X,
DOXY,6903178,ITA,,,X,
DOXY,6903183,ITA,,,X,
DOXY,6903190,ITA,,,X,
DOXY,6903191,ITA,,,X,
DOXY,6903200,ITA,X,,X,
DOXY,6903203,ITA,X,,X,X
DOXY,6903233,ITA,,,X,
DOXY,6903237,ITA,,,X,
DOXY,6903238,ITA,,,X,
DOXY,6903246,ITA,,,X,
DOXY,6903247,ITA,X,,X,X
DOXY,6903250,ITA,X,,,
DOXY,6903262,ITA,,,X,
DOXY,6903263,ITA,,,X,X
DOXY,6903265,ITA,X,,X,
DOXY,6903266,ITA,X,X,X,
DOXY,6903267,ITA,,,X,
DOXY,6903268,ITA,,,X,
DOXY,6903273,NOR,,,X,
DOXY,6903275,GRC,,,X,
DOXY,6903283,GRC,,,X,
DOXY,6903286,GRC,X,,X,
DOXY,6903551,NOR,X,,,
DOXY,6903552,NOR,X,X,,
DOXY,6903553,NOR,X,X,,
DOXY,6903555,NOR,,X,,
DOXY,6903556,NOR,X,,,
DOXY,6903557,NOR,X,,,
DOXY,6903567,NOR,,X,,
DOXY,6903570,NOR,X,,,X
DOXY,6903572,NOR,X,,,
DOXY,6903574,NOR,X,,,
DOXY,6903575,NOR,,,X,
DOXY,6903576,NOR,X,,X,
DOXY,6903577,NOR,,,X,
DOXY,6903578,NOR,,,X,
DOXY,6903579,NOR,X,,X,
DOXY,6903580,NOR,X,,X,
DOXY,6903581,NOR,,,X,
DOXY,6903582,NOR,,,X,
DOXY,6903588,NOR,,,X,
DOXY,6903589,NOR,,,X,
DOXY,6903590,NOR,,,X,
DOXY,6903591,NOR,X,,X,
DOXY,6903592,NOR,X,,X,
DOXY,6903697,FIN,,,X,
DOXY,6903699,FIN,X,X,X,
DOXY,6903700,FIN,X,X,X,
DOXY,6903701,FIN,,X,X,
DOXY,6903704,FIN,,X,X,
DOXY,6903706,EUR,X,,X,
DOXY,6903707,FIN,X,X,X,
DOXY,6903708,FIN,X,,X,
DOXY,6903711,FIN,X,,X,
DOXY,6903765,ITA,,,X,
DOXY,6903767,ITA,X,X,X,
DOXY,6903768,ITA,,X,X,
DOXY,6903777,ITA,X,,X,
DOXY,6903781,ITA,,,X,
DOXY,6903786,ITA,X,,X,
DOXY,6903799,ITA,X,,X,
DOXY,6903802,ITA,X,,X,
DOXY,6903803,ITA,,,X,
DOXY,6903804,ITA,,,X,
DOXY,6903805,ITA,,,X,
DOXY,6903867,BGR,X,,X,
DOXY,6903869,EUR,X,,X,
DOXY,6903870,EUR,,,X,
DOXY,6903871,EUR,,,X,
DOXY,6903872,EUR,,,X,
DOXY,6903873,EUR,,,X,
DOXY,6903874,EUR,,,X,
DOXY,6903875,EUR,,,X,
DOXY,6903876,EUR,,,X,
DOXY,6903877,EUR,,,X,
DOXY,6903878,EUR,,,X,
DOXY,6904113,DEU,,,X,
DOXY,6904116,DEU,,,X,
DOXY,6904117,DEU,,,X,
DOXY,6904118,DEU,,,X,
DOXY,6904134,DEU,X,,X,
DOXY,6904139,DEU,,,X,
DOXY,6904182,GBR,X,,X,
DOXY,6904183,GBR,,,X,
DOXY,6904184,GBR,,,X,
DOXY,6904226,DEU,X,,X,
DOXY,6904231,DEU,X,,,
DOXY,6904235,FRA,,,X,
DOXY,6904240,FRA,,,X,
DOXY,6904241,FRA,,,X,
DOXY,7900095,DEU,X,,X,X
DOXY,7900132,DEU,X,,X,X
DOXY,7900133,DEU,X,,X,X
DOXY,7900559,DEU,X,X,X,X
DOXY,7900560,DEU,X,,X,X
DOXY,7900561,DEU,X,,X,X
DOXY,7900562,DEU,,,X,
DOXY,7900563,DEU,X,X,X,X
DOXY,7900579,DEU,,X,X,
DOXY,7900580,DEU,,,X,
DOXY,7900583,DEU,,,X,
DOXY,7900585,DEU,,,X,
DOXY,7900586,DEU,,X,X,
DOXY,7900587,DEU,,,X,
DOXY,7900589,DEU,,,X,
DOXY,7900591,EUR,X,X,,
DOXY,7900593,EUR,,,X,
DOXY,7900594,EUR,X,,X,
DOXY,7900596,BGR,X,,X,
DOXY,7901001,DEU,,,X,
DOXY,7901006,NOR,,,X,
DOXY,7901007,NOR,,,X,
DOXY,7901013,FRA,X,,,
DOXY,7901019,ITA,X,,,
DOXY,7901028,NOR,X,,,
DOXY,7901065,BGR,X,,,
