# Warnings for DOWN_IRRADIANCE380
# Project : European_BGC_Fleet
# Update date : 20230713022802

PARAM,WMO,Country,prof_QC=F_once,prof_QC_not_filled_once,No_DMQC_older_1yr,grey_listed 
DOWN_IRRADIANCE380,6902902,FRA,X,X,X,
DOWN_IRRADIANCE380,6902903,FRA,,,X,
DOWN_IRRADIANCE380,6902904,FRA,X,X,X,
DOWN_IRRADIANCE380,6902905,FRA,,,X,
DOWN_IRRADIANCE380,6902906,FRA,,,X,
DOWN_IRRADIANCE380,6902907,FRA,X,,X,
DOWN_IRRADIANCE380,6902908,FRA,X,,X,
DOWN_IRRADIANCE380,6902909,FRA,,,X,
DOWN_IRRADIANCE380,6902953,FRA,X,,X,
DOWN_IRRADIANCE380,6902954,FRA,,X,X,
DOWN_IRRADIANCE380,6902967,FRA,X,,,
DOWN_IRRADIANCE380,6902969,EUR,,,X,
DOWN_IRRADIANCE380,6903024,FRA,X,,X,
DOWN_IRRADIANCE380,6903025,FRA,,,X,
DOWN_IRRADIANCE380,6903026,FRA,,,X,
DOWN_IRRADIANCE380,6903069,FRA,,,X,
DOWN_IRRADIANCE380,6903070,FRA,,,X,
DOWN_IRRADIANCE380,6903091,FRA,X,,X,
DOWN_IRRADIANCE380,6903093,FRA,,,X,
DOWN_IRRADIANCE380,6903094,FRA,,,X,
DOWN_IRRADIANCE380,6903124,EUR,,,X,
DOWN_IRRADIANCE380,6903125,FRA,,,X,
DOWN_IRRADIANCE380,6903126,FRA,X,,X,X
DOWN_IRRADIANCE380,6903127,FRA,,,X,
DOWN_IRRADIANCE380,6903128,FRA,,,X,
DOWN_IRRADIANCE380,6903129,FRA,,,X,
DOWN_IRRADIANCE380,6903130,FRA,,,X,
DOWN_IRRADIANCE380,6903235,ITA,,,X,
DOWN_IRRADIANCE380,6903240,ITA,,,X,
DOWN_IRRADIANCE380,6903247,ITA,,,X,
DOWN_IRRADIANCE380,6903249,ITA,,,X,
DOWN_IRRADIANCE380,6903250,ITA,,,X,
DOWN_IRRADIANCE380,6903549,NOR,,,X,
DOWN_IRRADIANCE380,6903550,NOR,,,X,
DOWN_IRRADIANCE380,6903551,NOR,,,X,
DOWN_IRRADIANCE380,6903552,NOR,,,X,
DOWN_IRRADIANCE380,6903553,NOR,,,X,
DOWN_IRRADIANCE380,6903554,NOR,,,X,
DOWN_IRRADIANCE380,6903555,NOR,,,X,
DOWN_IRRADIANCE380,6903574,NOR,,,X,
DOWN_IRRADIANCE380,6903575,NOR,,,X,
DOWN_IRRADIANCE380,6903576,NOR,,,X,
DOWN_IRRADIANCE380,6903577,NOR,,,X,
DOWN_IRRADIANCE380,6903578,NOR,,,X,
DOWN_IRRADIANCE380,6903579,NOR,,,X,
DOWN_IRRADIANCE380,6903590,NOR,,,X,
DOWN_IRRADIANCE380,6903591,NOR,,,X,
DOWN_IRRADIANCE380,6903592,NOR,,,X,
DOWN_IRRADIANCE380,6903706,EUR,,,X,
DOWN_IRRADIANCE380,6903805,ITA,,,X,
DOWN_IRRADIANCE380,6903874,EUR,,,X,
DOWN_IRRADIANCE380,6903875,EUR,,,X,
DOWN_IRRADIANCE380,6903876,EUR,,,X,
DOWN_IRRADIANCE380,6903877,EUR,,,X,
DOWN_IRRADIANCE380,6903878,EUR,,,X,
DOWN_IRRADIANCE380,6904113,DEU,,,X,
DOWN_IRRADIANCE380,6904116,DEU,,,X,
DOWN_IRRADIANCE380,6904118,DEU,,,X,
DOWN_IRRADIANCE380,6904182,GBR,,,X,
DOWN_IRRADIANCE380,6904183,GBR,,,X,
DOWN_IRRADIANCE380,6904184,GBR,,,X,
DOWN_IRRADIANCE380,6904226,DEU,,,X,
DOWN_IRRADIANCE380,6904235,FRA,,,X,
DOWN_IRRADIANCE380,6904240,FRA,,,X,
DOWN_IRRADIANCE380,6904241,FRA,,,X,
DOWN_IRRADIANCE380,7900561,DEU,,,X,
DOWN_IRRADIANCE380,7900562,DEU,,,X,
DOWN_IRRADIANCE380,7900579,DEU,,,X,
DOWN_IRRADIANCE380,7900580,DEU,,,X,
DOWN_IRRADIANCE380,7900583,DEU,,,X,
DOWN_IRRADIANCE380,7900585,DEU,,,X,
DOWN_IRRADIANCE380,7900591,EUR,,X,X,
DOWN_IRRADIANCE380,7900592,EUR,,,X,
DOWN_IRRADIANCE380,7901006,NOR,,,X,
DOWN_IRRADIANCE380,7901007,NOR,,,X,
