# Warnings for PRES
# Project : ASD_Fleet
# Update date : 20230921022801

PARAM,WMO,Country,prof_QC=F_once,prof_QC_not_filled_once,No_DMQC_older_1yr,grey_listed 
PRES,2903222,JPN,,X,,
PRES,2903333,JPN,,X,,
PRES,2903334,JPN,,X,,
PRES,2903341,JPN,,X,,
PRES,2903358,JPN,,X,X,
PRES,2903361,JPN,,X,,
PRES,2903385,JPN,,X,X,
PRES,2903387,JPN,,X,X,
PRES,2903389,JPN,,X,X,
PRES,2903392,JPN,,X,X,
PRES,2903393,JPN,,X,X,
PRES,2903394,JPN,,X,X,
PRES,2903395,JPN,,X,X,
PRES,2903401,JPN,,X,X,
PRES,2903403,JPN,,X,,
PRES,2903404,JPN,,X,X,
PRES,2903418,USA,,X,,
PRES,2903423,USA,,X,,
PRES,2903424,USA,,X,,
PRES,2903426,USA,,X,,
PRES,2903605,JPN,,X,X,
PRES,2903606,JPN,,X,X,
PRES,2903607,JPN,,X,,
PRES,2903608,JPN,,X,X,
PRES,2903612,JPN,,X,X,
PRES,2903616,JPN,,X,X,
PRES,2903617,JPN,,X,X,
PRES,2903644,JPN,,X,,
PRES,2903669,JPN,,X,X,
PRES,3900146,USA,,X,,
PRES,3901089,DEU,,X,,
PRES,3901108,USA,,X,,
PRES,3901111,USA,,X,,
PRES,3901155,USA,,X,,
PRES,3901184,USA,,X,,
PRES,3901214,USA,,X,,
PRES,3901215,USA,,X,,
PRES,3901216,USA,,X,,
PRES,3901217,USA,,X,,
PRES,3901218,USA,,X,,
PRES,3901219,USA,,X,,
PRES,3901220,USA,,X,,
PRES,3901226,USA,,X,,
PRES,3901243,USA,,X,,
PRES,3901246,USA,,X,,
PRES,3901247,USA,,X,,
PRES,3901248,USA,,X,,
PRES,3901249,USA,,X,,
PRES,3901250,USA,,X,,
PRES,3901251,USA,,X,,
PRES,3901252,USA,,X,,
PRES,3901253,USA,,X,,
PRES,3901260,USA,,X,,
PRES,3901262,USA,,X,,
PRES,3901263,USA,,X,,
PRES,3901264,USA,,X,,
PRES,3901268,USA,,X,,
PRES,3901269,USA,,X,,
PRES,3901270,USA,,X,,
PRES,3901271,USA,,X,,
PRES,3901272,USA,,X,,
PRES,3901273,USA,,X,,
PRES,3901274,USA,,X,,
PRES,3901285,USA,,X,,
PRES,3901290,USA,,X,,
