# Warnings for PSAL
# Project : ASD_Fleet
# Update date : 20230921022801

PARAM,WMO,Country,prof_QC=F_once,prof_QC_not_filled_once,No_DMQC_older_1yr,grey_listed 
PSAL,3901262,USA,X,,,
PSAL,3901263,USA,X,,,
PSAL,3901264,USA,X,,,
PSAL,3901268,USA,X,X,,X
PSAL,3901270,USA,X,X,,X
PSAL,3901271,USA,X,X,,X
PSAL,3901272,USA,X,,,X
PSAL,3901273,USA,X,,,X
PSAL,3901274,USA,X,,,X
PSAL,3901285,USA,X,,,X
PSAL,3901301,USA,X,,,X
PSAL,3901306,USA,X,,,X
PSAL,3901499,GBR,X,,,X
PSAL,3901501,GBR,X,,,
PSAL,3901511,GBR,X,,,
PSAL,3901516,GBR,X,,,X
PSAL,3901521,GBR,X,,,X
PSAL,3901534,GBR,X,,,
PSAL,3901548,GBR,X,,,X
PSAL,3901590,DEU,X,,,
PSAL,3901601,DEU,X,,,X
PSAL,3901602,DEU,X,,,X
PSAL,3901605,DEU,X,,,X
PSAL,3901606,DEU,X,X,,
PSAL,3901608,DEU,X,X,,
PSAL,3901609,DEU,X,,,
PSAL,3901610,DEU,X,,,
PSAL,3901611,DEU,X,,,
PSAL,3901625,DEU,X,,,
PSAL,3901628,DEU,X,X,,
PSAL,3901631,DEU,,X,,
PSAL,3901633,DEU,X,,,
PSAL,3901636,DEU,X,,,
PSAL,3901643,DEU,X,,,
PSAL,3901649,DEU,X,,,
PSAL,3901652,DEU,X,X,,
PSAL,3901654,DEU,X,,,
PSAL,3901656,DEU,X,,,
PSAL,3901657,DEU,X,,,
PSAL,3901658,DEU,X,,,
PSAL,3901670,DEU,X,,,
PSAL,3901671,DEU,X,,,
PSAL,3901672,DEU,X,,,X
PSAL,3901674,DEU,X,,,
PSAL,3901675,DEU,X,,,
PSAL,3901680,DEU,X,,,X
PSAL,3901788,USA,X,,,
PSAL,3901791,USA,X,,,X
PSAL,3901792,USA,X,X,,
PSAL,3901801,USA,X,,,X
PSAL,3901802,USA,X,,,X
PSAL,3901803,USA,X,X,,
PSAL,3901809,USA,X,,,X
PSAL,3901814,USA,X,,,X
PSAL,3901816,USA,X,,,
PSAL,3901817,USA,X,,X,X
PSAL,3901819,USA,X,,,X
PSAL,3901822,USA,X,,,X
PSAL,3901838,DEU,X,,,X
PSAL,3901841,DEU,X,,,X
PSAL,3901845,DEU,X,,,X
PSAL,3901846,DEU,X,,,X
PSAL,3901847,DEU,X,,,X
PSAL,3901849,ITA,,X,,
PSAL,3901853,EUR,X,,,X
PSAL,3901857,EUR,X,,,X
PSAL,3901859,EUR,X,,,X
PSAL,3901860,EUR,X,,,
PSAL,3901864,EUR,X,X,,X
PSAL,3901865,EUR,X,X,,X
PSAL,3901866,EUR,X,,,X
PSAL,3901867,EUR,X,,,X
PSAL,3901868,EUR,X,,,X
PSAL,3901869,EUR,X,,,X
PSAL,3901870,EUR,X,,,X
PSAL,3901871,EUR,X,X,,X
PSAL,3901872,EUR,X,X,,X
PSAL,3901873,EUR,X,,,X
PSAL,3901875,EUR,X,,,X
PSAL,3901879,NLD,X,X,,X
PSAL,3901880,NLD,X,,,X
PSAL,3901882,NLD,X,X,,X
PSAL,3901883,NLD,X,X,,X
PSAL,3901886,NLD,X,X,,
PSAL,3901887,NLD,X,,,X
PSAL,3901888,NLD,X,,,X
PSAL,3901889,NLD,X,,,
PSAL,3901890,EUR,X,X,,X
PSAL,3901893,EUR,X,,,X
PSAL,3901894,EUR,X,,,
PSAL,3901895,EUR,X,X,,
PSAL,3901896,EUR,X,X,,
PSAL,3901897,EUR,X,,,X
PSAL,3901898,EUR,X,,,
PSAL,3901899,EUR,X,,,X
PSAL,3901900,EUR,X,X,,X
PSAL,3901901,EUR,X,,,
PSAL,3901903,EUR,X,,,X
PSAL,3901905,EUR,X,,,X
PSAL,3901906,EUR,X,,,X
PSAL,3901907,ITA,X,,,X
PSAL,3901908,ITA,X,,,X
PSAL,3901909,EUR,X,,,
PSAL,3901911,POL,,X,,
PSAL,3901912,EUR,X,,,
PSAL,3901913,EUR,X,,,X
PSAL,3901915,EUR,X,,,X
PSAL,3901919,EUR,X,X,,
PSAL,3901921,EUR,X,X,,
PSAL,3901926,EUR,X,,,
PSAL,3901928,EUR,X,,,
PSAL,3901931,EUR,X,,,
PSAL,3901934,EUR,X,,,
PSAL,3901935,EUR,X,X,,
PSAL,3901937,EUR,X,,,
PSAL,3901946,EUR,X,,,X
PSAL,3901948,EUR,X,X,,X
PSAL,3901949,EUR,X,,,X
PSAL,3901952,EUR,X,,,X
PSAL,3901953,EUR,X,,,X
PSAL,3901954,EUR,X,,,X
PSAL,3901955,EUR,X,,,X
PSAL,3901956,EUR,X,,,X
PSAL,3901957,EUR,X,,,X
PSAL,3901966,NLD,X,,,X
PSAL,3901970,EUR,X,,,X
PSAL,3901979,EUR,X,,,X
PSAL,3901989,EUR,X,,,X
PSAL,3902135,EUR,X,,,X
PSAL,3902143,USA,X,,,X
PSAL,3902144,USA,X,X,,X
PSAL,3902145,USA,X,,,X
PSAL,3902146,USA,X,,,X
PSAL,3902164,USA,X,,,X
PSAL,3902165,USA,X,,,X
PSAL,3902184,USA,X,,,X
PSAL,3902244,USA,X,,,X
PSAL,3902390,JPN,X,,X,
PSAL,3902398,GBR,X,,X,X
PSAL,3902400,GBR,X,,X,X
PSAL,4901429,DEU,X,,,
PSAL,4901487,USA,X,,,X
PSAL,4901548,USA,X,,,
PSAL,4901639,USA,X,X,,
PSAL,4901640,USA,X,,,X
PSAL,4901682,DEU,X,,,
PSAL,4901683,DEU,X,,,
PSAL,4901774,CAN,X,,,
PSAL,4901779,CAN,X,,,X
PSAL,4901784,CAN,X,,,X
PSAL,4902087,USA,X,,,X
PSAL,4902104,USA,X,,,X
PSAL,4902306,USA,X,,,X
PSAL,4902309,USA,X,,,X
PSAL,4902312,USA,X,,,X
PSAL,4902315,USA,X,X,,X
PSAL,4902316,USA,X,X,,X
PSAL,4902317,USA,X,X,,X
PSAL,4902319,USA,X,,,X
PSAL,4902330,USA,X,,,X
PSAL,4902333,USA,X,,,X
PSAL,4902334,USA,X,,,X
PSAL,4902365,JPN,X,,,X
PSAL,4902367,JPN,X,,,
PSAL,4902368,JPN,X,,,X
PSAL,4902374,JPN,X,,X,X
PSAL,4902375,JPN,X,,X,X
PSAL,4902376,JPN,X,,,
PSAL,4902380,JPN,X,,X,X
PSAL,4902414,CAN,X,,,
PSAL,4902462,CAN,X,,,
PSAL,4902465,CAN,,,X,
PSAL,4902470,CAN,X,,,X
PSAL,4902895,USA,X,,,X
PSAL,4902896,USA,X,,,X
PSAL,4902902,USA,X,,,X
PSAL,4902905,USA,X,,,X
PSAL,4902982,JPN,X,,,X
PSAL,4902983,JPN,X,,X,X
PSAL,4902984,JPN,X,,X,X
PSAL,4902985,JPN,X,,X,X
PSAL,4902986,JPN,X,,X,X
PSAL,4902987,JPN,X,,X,X
PSAL,4902988,JPN,X,,X,X
PSAL,4902997,USA,X,,,X
PSAL,4903000,USA,X,,,X
PSAL,4903008,USA,X,X,,X
PSAL,4903010,USA,X,,,
PSAL,4903011,USA,X,X,,X
PSAL,4903012,USA,X,,,X
PSAL,4903014,USA,X,,,X
PSAL,4903015,USA,X,,,X
PSAL,4903017,USA,X,X,,X
PSAL,4903018,USA,X,,,X
PSAL,4903019,USA,X,,,X
PSAL,4903020,USA,X,X,,X
PSAL,4903021,USA,X,,,X
PSAL,4903022,USA,X,,,X
PSAL,4903023,USA,X,,,X
PSAL,4903024,USA,X,X,,X
PSAL,4903027,USA,X,,,X
PSAL,4903031,USA,X,,,X
PSAL,4903032,USA,X,,,X
PSAL,4903042,USA,X,,,X
PSAL,4903048,USA,X,,,X
PSAL,4903055,USA,X,,,X
PSAL,4903057,USA,X,,,X
PSAL,4903058,USA,X,,,X
PSAL,4903059,USA,X,,,X
PSAL,4903171,USA,X,,,X
PSAL,4903172,USA,X,,,X
PSAL,4903174,USA,X,,,X
PSAL,4903175,USA,X,,,X
PSAL,4903176,USA,X,,,X
PSAL,4903177,USA,X,,,X
PSAL,4903181,USA,X,,,X
PSAL,4903182,USA,X,,,X
PSAL,4903185,USA,X,,,X
PSAL,4903186,USA,X,,,X
PSAL,4903197,USA,X,,,X
PSAL,4903215,USA,X,,,X
PSAL,4903217,USA,X,,,X
PSAL,4903231,USA,X,,,X
PSAL,4903237,USA,X,,,X
PSAL,4903247,USA,X,,,X
PSAL,4903249,USA,X,,,X
PSAL,4903251,USA,X,X,,X
PSAL,4903262,USA,X,,,X
PSAL,4903281,USA,X,,,X
PSAL,4903283,USA,X,,,X
PSAL,5901894,USA,X,,,
PSAL,5902396,USA,X,,,X
PSAL,5902398,USA,X,,,
PSAL,5902400,USA,X,,,
PSAL,5902402,USA,X,,,
PSAL,5902403,USA,X,,,
PSAL,5902404,USA,X,,,
PSAL,5902406,USA,X,,,
PSAL,5902407,USA,X,,,
PSAL,5902412,USA,X,,,
PSAL,5902414,USA,X,,,
PSAL,5902416,USA,X,,,
PSAL,5902429,USA,X,,,X
PSAL,5902430,USA,X,,,X
PSAL,5902439,NZL,X,,,
PSAL,5902448,USA,,,X,X
PSAL,5902465,USA,X,,,
PSAL,5902468,USA,X,,,X
PSAL,5902473,USA,X,,,X
PSAL,5902475,USA,X,,,
PSAL,5902480,USA,X,,,X
PSAL,5902482,USA,X,X,,X
PSAL,5902488,USA,X,X,,X
PSAL,5902489,USA,X,X,,X
PSAL,5902490,USA,X,,,X
PSAL,5902491,USA,X,X,,X
PSAL,5902492,USA,X,,,X
PSAL,5902493,USA,X,,,X
PSAL,5902495,USA,X,,,
PSAL,5902511,USA,X,,,X
PSAL,5902512,USA,X,X,,X
PSAL,5902513,USA,X,,,X
PSAL,5902514,USA,X,X,,
PSAL,5902515,USA,X,X,,X
PSAL,5902516,USA,X,X,,X
PSAL,5902519,USA,X,X,,X
PSAL,5903424,USA,X,X,,
PSAL,5903944,AUS,X,,,
PSAL,5904155,USA,X,,,
PSAL,5904380,USA,X,,,X
